"contentPlain","词义辨析","定语从句","短语辨析","固定句型","状语从句","句型","过去分词","现在分词","形容词","现在进行时","疑问句","一般现在时","表语从句","一般将来时","形式主语","被动语态","不定式","现在完成时","情态动词","一般过去时","主语从句","同位语从句","宾语从句","发音","过去完成时","过去进行时","将来进行时","其他","虚拟语气","现在完成进行时","不可数名词","不定代词","过去完成进行时","定冠词","零冠词","过去将来时","将来完成时"
"No matter ________ his business took him, he always managed to return home for Thanksgiving.A．whenB．whoC．whichD．where","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"The farmer said, “The soldiers came to rescue us timely when we ________ in the snowstorm.”A．were being trappedB．were trappingC．had trappedD．would be trapped","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"The little boy stepped off the bus, ____________his hand and accompanied by his mother.A．waveB．wavingC． is wavingD．waved","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"The activity ___________by our school was a great success.A．organizedB．organizingC．was organizedD．to be organized","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"_____________ travel by commercial airline all the way, they decided to fly to Vancouver and then take the train.A．Would ratherB．Rather thanC．InsteadD．Prefer to","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"A(n) ________ situation is embarrassing and difficult to deal with.A．awkwardB．originalC．sustainableD．loose","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"He’s the best salesman in the company, ________ he has the least experience.A．in caseB．so thatC．even thoughD．on condition that","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"The town ________ we stayed in last month is the one ________ the famous painter was born.A．where; thatB．which; thatC．which; whereD．where; which","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"But, to be frank, the fireworks ______ off throughout the night were really ______.A．going; annoyingB．went; annoyedC．gone; annoyingD．go;annoyed","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Mr. Johnson, our teacher and friend, ______ to attend the meeting, ______ he would deliver a speech to the students.A．were invited; whichB．were invited; thatC．was invited; whenD．was invited; where","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"The electrician checked all the electrical equipment to prevent any possible ________ failure.A．forceB．energyC．strengthD．power","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"All the members decided to ________ the money from the book sale to homeless people.A．give awayB．give inC．give offD．give up","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"We sincerely wish you a quick recovery and an early return to China. 请判断划线部分的句子成分：A．主语B．谓语C．宾语D．宾语补足语","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ladies and gentlemen, please fasten your seat belts. The plane______.A．takes offB．took offC．is taking offD．is going to take off","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Neither Lucy nor Lily took part in the sports meeting last year, ________?A．didn’t theyB．did theyC．haven’t theyD．have they","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Let’s play soccer after school, _______.A．shall weB．didn’t youC．will youD．don’t you","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Finally he reached a lonely island ________ was completely cut off from the outside world.A．whichB．whoC．whereD．when","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Only by changing the way ________ we treat the wildlife ________ with the nature inharmony.A．that; can we existB．in which; we can existC．how; can we existD．where; we can exist","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"The result is not the same _______ they had expected, _______ was rather disappointing.A．as; whichB．that; asC．which; whichD．as; as","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Next, the expert talked about a newly-opened market ________ people could get all _______ they need.A．which; whatB．in which; /C．where; whatD．in it; that","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"I’ll never forget the things and people ________ I came across and the days ________ I worked with you all.A．who; whenB．which; thatC．that; whenD．whom; that","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"As usual, I went to work on foot that day _______ it was raining heavily.A．so thatB．as thoughC．in caseD．even though","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Over the years, people have learned from ants that team work and perseverance are two key _______ to success.A．contentsB．ingredientsC．approachesD．instructions","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"He’s looking for a new job, one _______ he can get more money to support his family.A．whenB．whichC．thatD．where","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"The reason ________ he failed the English exam was ________ he didn’t work hard.A．that; thatB．why; thatC．why; becauseD．that; because","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"The blue curtains ________ sharply with the yellow bedcover in the dormitory.A．contestB．contactC．contrastD．connect","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"For young people, there is plenty of time to change bad habits. _______, there is no “magic pill” _____ delete button _____ will help you;you have to think about your bad habits and decide on some changes.A．Therefore ... and ... whichB．However ... or ... thatC．Hence ... but ... whatD．As a result ... to ... who","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"A good teacher can make difficult ideas easy to understand. 该句的基本结构为：A．SVOB．SVOCC．SPD．S V IO DO","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"She ordered her husband a delicious meal. 该句的基本结构为：A．S V IO DOB．SVOCC．SVAD．SV","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"All studying at university will be offered the opportunity to do voluntary work. 请判断划线部分的句子成分：A．主语B．谓语C．定语D．状语","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"It was in this ancient big house _______ garden was full of tall pine trees _______ we learned a lot of its history and took a lot of picture.A．which; thatB．where; whichC．that; whereD．whose; that","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"It is crucial to opt for healthier foods to maintain good health and prevent lifestyle-related diseases,______ fast food is tempting due to its convenience and taste.A．now thatB．even ifC．as long asD．no matter how","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"It is the recent study ______ laid its stress on the impacts of climate change on marine ecosystems ______ shed light on the prompt need for conservation efforts in these vulnerable habitats.A．that…whereB．which…thatC．where... thatD．as…where","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"The past century’s struggles for gender equality have highlighted the ______ problem of gender discrimination that affects many aspects of daily life.A．confusingB．conflictingC．perpetualD．financial","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"__________ by similar news of tragic events, we are supposed to embark on correcting our faults and get back to track.A．IssuedB．OverwhelmedC．CollapsedD．Confused","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"She spent about three years ____________ hundreds of medical books and eventually identified the vital clue.A．referringB．examiningC．illustratingD．encountering","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"It _________ me that there is no shortcut to success and the experiences we obtain make the struggle _________A．dawned to, worthwhileB．dawned on, worthyC．struck, worthwhileD．struck, worthy","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Some people wear masks only in crowds, ________ they expect to come into contact with lots of germs.A．whereB．whenC．even ifD．as if","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"We had better not bother our professor these days, for he is awfully busy preparing a report _______ at an international conference next month.A．deliveringB．deliveredC．to be deliveredD．being delivered","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Try to avoid such things _____ will do harm to your reputation, unless you don’t care about the rumors from all directions.A．asB．thatC．whateverD．whether","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"In the dark street, there wasn’t a single person ______ she could turn for help.A．thatB．whoC．from whomD．to whom","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"The sleeve of my jacket (got) caught on the door handle and ________.A．brokenB．crushedC．rippedD．crashed","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"The unique flavor of Maotai__________ centuries of change in China, from the Qing Dynasty to the 21st century.A．survivedB．will surviveC．has survivedD．is surviving","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"The teenagers often help ________ water and food to those people in need.A．give offB．give upC．give outD．give in","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
